id,Heart Disease
630247,0.9575165923121239
630248,0.9783892815778785
630249,0.08321485380853039
630250,0.00167157569802881
630251,0.06486822357518479
630252,0.9640596619788843
630253,0.9727673687953433
630254,0.05999369566736687
630255,0.1773769060417669
630256,0.07674039478850608
630257,0.994375586659836
630258,0.9840059776637915
630259,0.98317567387392
630260,0.8957347998975178
630261,0.05613936921373314
630262,0.9937229198511965
630263,0.9733391659056392
630264,0.9948478690199594
630265,0.18331327810002063
630266,0.38403827270217533
630267,0.009850509080353537
630268,0.044578953632006424
630269,0.5617358494341167
630270,0.02359574741244011
630271,0.01505878399935981
630272,0.37684402370657966
630273,0.9922731859264524
630274,0.013057058250772191
630275,0.9500244595614824
630276,0.9296845843833446
630277,0.9986246738694993
630278,0.5777324307526296
630279,0.06364515146240624
630280,0.9889679362469115
630281,0.9864528706424274
630282,0.3723336284367892
630283,0.13413616040060475
630284,0.03181552812614241
630285,0.9809211272520759
630286,0.8049522428352747
630287,0.9699786161628416
630288,0.1649199111923977
630289,0.8812981723323814
630290,0.8176169050313292
630291,0.07207345755752523
630292,0.9948522914574195
630293,0.46543600304620547
630294,0.012516464769294439
630295,0.0563076888887617
630296,0.03725676483114801
630297,0.07933856547759083
630298,0.9737790483360804
630299,0.9963200752729405
630300,0.030677120827087456
630301,0.9973763073952729
630302,0.0049637508173166756
630303,0.037495356318691525
630304,0.1907607295378095
630305,0.9960860114247208
630306,0.47051643452870384
630307,0.9795759470449589
630308,0.9913883090986626
630309,0.5204584806118995
630310,0.024450321871136438
630311,0.07094222748878909
630312,0.030685790999642415
630313,0.7100609866066939
630314,0.0742513779321704
630315,0.0067198935853176045
630316,0.994990467786241
630317,0.9742076842475849
630318,0.03706460648946108
630319,0.9354294610821354
630320,0.028501292556541713
630321,0.9782729361780618
630322,0.9514869672452739
630323,0.9926391373883546
630324,0.06999266853805533
630325,0.033752177242757364
630326,0.03776152077273953
630327,0.015503738259863398
630328,0.024234474920550947
630329,0.100727573859373
630330,0.9396473279765976
630331,0.9956102024312813
630332,0.8627329676235778
630333,0.7077399668908038
630334,0.28335221762060747
630335,0.017013195439901818
630336,0.29063674870662914
630337,0.009884662901083086
630338,0.7927125908548696
630339,0.8522631563744711
630340,0.030463759281431274
630341,0.031322057501806694
630342,0.04868063561209457
630343,0.5728281931404421
630344,0.01908383864795879
630345,0.9872031096011493
630346,0.9951474075006458
630347,0.5465893266021078
630348,0.21325813150925524
630349,0.11880962622258595
630350,0.5374744039236439
630351,0.046288350698459296
630352,0.5638296334207271
630353,0.028457201309964403
630354,0.9072361906335822
630355,0.033636436457024854
630356,0.010452357223269232
630357,0.930190952769129
630358,0.3629583838337317
630359,0.9911128779986843
630360,0.053208062609002654
630361,0.025259333011870555
630362,0.7561064420915481
630363,0.7666267222800152
630364,0.005908350886427771
630365,0.03742787561829894
630366,0.0378115764215686
630367,0.9964714857867505
630368,0.9446897527735559
630369,0.8549233902387858
630370,0.518573939670299
630371,0.3032369108058006
630372,0.1276257251584157
630373,0.026619318863041613
630374,0.9861879135403048
630375,0.8417712146138155
630376,0.9719714071604192
630377,0.030149588281919854
630378,0.05157605949638733
630379,0.02129769456987024
630380,0.7816532389518179
630381,0.5933622524479916
630382,0.013434471883223886
630383,0.9500616544214259
630384,0.08208591432814569
630385,0.03308448462346808
630386,0.981766564646958
630387,0.9673190393323581
630388,0.7486657998349224
630389,0.9751019810183021
630390,0.9706239544756369
630391,0.6999748512213666
630392,0.009632532032395974
630393,0.1600185733771368
630394,0.287893660441607
630395,0.9807918603762552
630396,0.37287411533552406
630397,0.9720111044617026
630398,0.6738436026314277
630399,0.009746184996259954
630400,0.9819277512917135
630401,0.03808527840334125
630402,0.7050179277049009
630403,0.9526968457018632
630404,0.2466151368274471
630405,0.9975394977848312
630406,0.9926665237170518
630407,0.08643204098884116
630408,0.09339487871348323
630409,0.19966220838008902
630410,0.01377808027972155
630411,0.1714927917579448
630412,0.12844270677764036
630413,0.9607782549729731
630414,0.9963145728231414
630415,0.9424630102279151
630416,0.07758371725941615
630417,0.9967784024589598
630418,0.7541535560906598
630419,0.7240003315021902
630420,0.9091660651087192
630421,0.9688324194348767
630422,0.015112084806435666
630423,0.9592952825931312
630424,0.008023220751351257
630425,0.9322803602772036
630426,0.8960755452127096
630427,0.227178414840241
630428,0.014787896026500436
630429,0.20317481147427519
630430,0.9860334458625835
630431,0.007038597003564656
630432,0.1169266864573919
630433,0.7843321497763409
630434,0.04697096706511425
630435,0.042838840707875775
630436,0.07839146451432433
630437,0.04155460151147397
630438,0.9133532655803492
630439,0.9985275561928965
630440,0.009000418145437283
630441,0.9390516596218552
630442,0.8705083681632714
630443,0.42289580199529936
630444,0.11500682633729928
630445,0.8733059031902466
630446,0.8931062212755492
630447,0.02499962936671571
630448,0.9770332940715745
630449,0.9945701015849284
630450,0.32030320616116503
630451,0.09704855448256355
630452,0.022264975127736064
630453,0.9855421549218971
630454,0.6710206581539209
630455,0.1272388836726112
630456,0.024806261069868607
630457,0.8492454261530725
630458,0.04033306109645507
630459,0.030095996871918967
630460,0.0034098846991203746
630461,0.9345660404069035
630462,0.18451281285550433
630463,0.0613539797455501
630464,0.6912113200261799
630465,0.8846291443938044
630466,0.004213454598251509
630467,0.9930941921591335
630468,0.02330181188608177
630469,0.9720709840227426
630470,0.8890299487739548
630471,0.00846008454917535
630472,0.008711855222415382
630473,0.03552769936245431
630474,0.2993475054432424
630475,0.025712655631886794
630476,0.8924582811215986
630477,0.9662029066042982
630478,0.7723916955115151
630479,0.1158089807279909
630480,0.8948096208666256
630481,0.9866641345797384
630482,0.13099090982127776
630483,0.9988012047530381
630484,0.9856629289975761
630485,0.1488083789088936
630486,0.05117985978175413
630487,0.9709369130819956
630488,0.2321380725204381
630489,0.02919275146284936
630490,0.014779087150856185
630491,0.05992996121512484
630492,0.020300137432099352
630493,0.03617742092258186
630494,0.8510597760552184
630495,0.06056057693586825
630496,0.9791793709796461
630497,0.9438692695436756
630498,0.9830178095742909
630499,0.9822972790868235
630500,0.10455733086406804
630501,0.04729858430151532
630502,0.6971478395755906
630503,0.9332703247044055
630504,0.8868722768952213
630505,0.006239340938555521
630506,0.7508605898125037
630507,0.19784693999256459
630508,0.9844316845189638
630509,0.00401460279143559
630510,0.9416430429066384
630511,0.30005696136997523
630512,0.006338875537446748
630513,0.980016793633391
630514,0.06274982886772401
630515,0.9111749749708805
630516,0.04405710424370021
630517,0.027378320783577242
630518,0.903399508894744
630519,0.9974240095668666
630520,0.8605404109898684
630521,0.6786824455015228
630522,0.9986816624496853
630523,0.9866034573290476
630524,0.3015795617608067
630525,0.031098019477420913
630526,0.025811430799889234
630527,0.6019631502112817
630528,0.593045585774601
630529,0.017137565585928882
630530,0.9727718021980786
630531,0.08122859855835013
630532,0.010074865844669545
630533,0.13458108501517188
630534,0.8482379885744193
630535,0.0074343714414183415
630536,0.0012897186231328184
630537,0.27329861805244715
630538,0.48573809042412314
630539,0.025221548420287676
630540,0.8118876041559273
630541,0.06359061822757464
630542,0.98359800092773
630543,0.9382114721382413
630544,0.02246272160375848
630545,0.04976334475611191
630546,0.06008496253475151
630547,0.7779139305540721
630548,0.5004571476846609
630549,0.8768616466244582
630550,0.9875414443898581
630551,0.9778063422187018
630552,0.2040460382788188
630553,0.18583586389298432
630554,0.5576082629984186
630555,0.6486028824967449
630556,0.012283068395853858
630557,0.0066391227809751985
630558,0.9841125192065637
630559,0.9397135344857608
630560,0.7138664813346203
630561,0.028933152211667507
630562,0.9738031746671152
630563,0.9610420100432481
630564,0.9951531159921265
630565,0.006304451923771076
630566,0.13780743645323332
630567,0.6932295130643906
630568,0.9821095050873024
630569,0.9457523513471098
630570,0.004246817757381782
630571,0.028281585185842312
630572,0.2225667952618292
630573,0.05995370267480518
630574,0.005303255474022245
630575,0.7682896085685637
630576,0.26334854945037556
630577,0.0016988428778745568
630578,0.8826704064270131
630579,0.8536279381683268
630580,0.3562397594852945
630581,0.0057585845267477676
630582,0.9797403422828054
630583,0.01311076105312256
630584,0.008343954877302107
630585,0.5796130993778492
630586,0.005588237145395358
630587,0.5481787520675581
630588,0.02752430316855431
630589,0.9743054394254572
630590,0.9732274969507645
630591,0.08642452920154378
630592,0.9542034192960666
630593,0.16814354759971786
630594,0.7076124132396684
630595,0.9041551953929092
630596,0.4573394018800887
630597,0.9902298001967912
630598,0.054396063485712326
630599,0.030950709506220753
630600,0.05145533141171715
630601,0.2937079630572263
630602,0.015575557345414465
630603,0.5349153284242207
630604,0.6864469394642784
630605,0.15765366263857747
630606,0.9739434093067292
630607,0.9665350823223567
630608,0.9491082076770232
630609,0.22767567697591837
630610,0.09538043468159829
630611,0.036386987178489344
630612,0.8978306257721381
630613,0.9768304393815672
630614,0.90947990958626
630615,0.2337898952732455
630616,0.9670660285390206
630617,0.14984480390143023
630618,0.015957111002758678
630619,0.9633168702324182
630620,0.0021686797947969016
630621,0.9890523458254924
630622,0.024900626325080943
630623,0.1771289243032225
630624,0.8642105832803826
630625,0.06006420080530134
630626,0.027010943069536886
630627,0.05982778647232612
630628,0.01441149161647215
630629,0.05329433268614511
630630,0.32228100408941596
630631,0.9978166260886199
630632,0.9760543768807874
630633,0.06245977691377194
630634,0.04575923180716221
630635,0.026738540238814834
630636,0.20890241041083446
630637,0.9387341575825147
630638,0.0161850991640356
630639,0.9177277830266286
630640,0.19826383178396703
630641,0.022728632838128565
630642,0.05000756736304393
630643,0.990187360706821
630644,0.9459286827091768
630645,0.06067580999478164
630646,0.6886647318881689
630647,0.06961854295844483
630648,0.8824708946053317
630649,0.9384221218006876
630650,0.24387628978155051
630651,0.0025244707943808675
630652,0.7169885823235413
630653,0.07673858954105806
630654,0.02534042835816916
630655,0.9829329767104513
630656,0.04900999137547504
630657,0.9897655688985527
630658,0.665584528609752
630659,0.018220774660191258
630660,0.004946216957628535
630661,0.0986420297009209
630662,0.010295772549713561
630663,0.001045309594956051
630664,0.10726683229517969
630665,0.985857422693969
630666,0.343953481006239
630667,0.11235027055711708
630668,0.07462855469071145
630669,0.014255339476411832
630670,0.5476353995899019
630671,0.006727051783623678
630672,0.9939883582935422
630673,0.9918781093153343
630674,0.9889382490273146
630675,0.9747289022087915
630676,0.9963404130540336
630677,0.25303905589136066
630678,0.6168203129242189
630679,0.9735901349344882
630680,0.36216543600007867
630681,0.007219910465531221
630682,0.0034023164489033197
630683,0.058305209426948695
630684,0.01692098675315029
630685,0.9844844700719299
630686,0.02073680844625747
630687,0.09273050997532437
630688,0.6503294371629472
630689,0.012567829187908525
630690,0.17068026650800255
630691,0.998448708229178
630692,0.0724857257287786
630693,0.9195815092882061
630694,0.9894380883766545
630695,0.9742169388443054
630696,0.6880791170707843
630697,0.9742112128677571
630698,0.14956070912016936
630699,0.0683124697830575
630700,0.9966223707389228
630701,0.018237508324482565
630702,0.06321207852284147
630703,0.7857682784677337
630704,0.048660452082394834
630705,0.8467569701904536
630706,0.16659806389486356
630707,0.051493200471014106
630708,0.012725093943165566
630709,0.9833835495383092
630710,0.004233278249738015
630711,0.01531272630476796
630712,0.014172116739664009
630713,0.9955640863137165
630714,0.8552297249912362
630715,0.974671890103282
630716,0.5402340920371808
630717,0.07344573703627463
630718,0.8192820334388355
630719,0.208335163635099
630720,0.9910636515686001
630721,0.8388524144358424
630722,0.8874983716818159
630723,0.02770439088608337
630724,0.012364945829663326
630725,0.017481791646278055
630726,0.9322323339895302
630727,0.9342773855849374
630728,0.0173364438872097
630729,0.09937678500386732
630730,0.9489699730597048
630731,0.02317039881202118
630732,0.9901801453714825
630733,0.040061210513769624
630734,0.15567304504486137
630735,0.05762148430288799
630736,0.02892111902160252
630737,0.37388429512683247
630738,0.0387813705722789
630739,0.10291062978236831
630740,0.20828428275821892
630741,0.7468071666951537
630742,0.928544195100618
630743,0.039587737146959984
630744,0.9690268045021972
630745,0.7949128309669861
630746,0.1784204510672474
630747,0.4414311853869365
630748,0.007266578671307339
630749,0.0075665558495248975
630750,0.0013646132519165854
630751,0.958605008318352
630752,0.8716952650418953
630753,0.17206863744627285
630754,0.30804492609713247
630755,0.007810374048187241
630756,0.03575032534024969
630757,0.9862706674358388
630758,0.9692578135027696
630759,0.22407751203632298
630760,0.014549886868362838
630761,0.9859194084459839
630762,0.01346920362553583
630763,0.9662543079481664
630764,0.014538816181695752
630765,0.7722299236868831
630766,0.7218577581258265
630767,0.004476116629935523
630768,0.7962247991253617
630769,0.9923713285213704
630770,0.7787812954480362
630771,0.01605206306469953
630772,0.9983704650895182
630773,0.0020662828817567536
630774,0.22155441032288867
630775,0.9366474067128732
630776,0.04278002072651205
630777,0.9122320883544112
630778,0.8853508940057468
630779,0.01277165213619294
630780,0.9970478565927814
630781,0.010217247388092127
630782,0.40826881346280175
630783,0.013893856112081854
630784,0.021462735421677093
630785,0.2493344564191256
630786,0.02118838877696158
630787,0.23425348640481675
630788,0.9814883198112571
630789,0.021665451417223675
630790,0.4749574957054988
630791,0.09015108165594723
630792,0.02630348597486018
630793,0.05506465308520064
630794,0.9413582640169798
630795,0.985164243691138
630796,0.868840008707352
630797,0.4886954374933231
630798,0.8581016108756584
630799,0.8903958796698206
630800,0.0731988094489863
630801,0.9749589020247926
630802,0.20633479408470318
630803,0.03355392976322749
630804,0.5846421152538521
630805,0.8099836709955905
630806,0.12386942129606446
630807,0.4919186235902515
630808,0.009533195366935338
630809,0.0030524086335415868
630810,0.031186471542353017
630811,0.025943226425201277
630812,0.021490409969474794
630813,0.031324045186160415
630814,0.5442289631223698
630815,0.7571767008825963
630816,0.07095248858399622
630817,0.9743532470879852
630818,0.9677274943667891
630819,0.08320706057565183
630820,0.14342700348781234
630821,0.6622839342126452
630822,0.026676731854016644
630823,0.0816811453729715
630824,0.9954639402102783
630825,0.06118496828230699
630826,0.04454016529696769
630827,0.9319423593261824
630828,0.9794363099750696
630829,0.9602176246115096
630830,0.9309566845353897
630831,0.1607910665491295
630832,0.9885423025260535
630833,0.25040421117255884
630834,0.9921293237510453
630835,0.9836276284900667
630836,0.992470848510117
630837,0.9537507146526493
630838,0.01817339708977775
630839,0.04169058032009357
630840,0.013531880568730836
630841,0.1622942984538451
630842,0.641397522964102
630843,0.009235671750835839
630844,0.9294592875613348
630845,0.023902236787550463
630846,0.10667447544034178
630847,0.8446747515026231
630848,0.9636773105835669
630849,0.008880741508192708
630850,0.2677367419805119
630851,0.11584506170810996
630852,0.10629536110734128
630853,0.01620725684822416
630854,0.10405910363970594
630855,0.1310711868967618
630856,0.9138832596693683
630857,0.056816206505925365
630858,0.2952426810767397
630859,0.04874672123592297
630860,0.807956765174572
630861,0.016855868199443735
630862,0.2057396784485917
630863,0.005957198773739819
630864,0.03286394707674592
630865,0.007118789622423599
630866,0.060588302557354035
630867,0.17695089811233197
630868,0.015556280464618738
630869,0.010762211998221999
630870,0.2994737066273395
630871,0.9622312569961801
630872,0.8596670133959732
630873,0.547848818585005
630874,0.812279916860546
630875,0.6973937777527106
630876,0.8252290353848233
630877,0.9757913660026151
630878,0.13435571537206126
630879,0.9920126479786431
630880,0.9953158558235914
630881,0.9803988983705134
630882,0.7021587028174293
630883,0.7483722565193449
630884,0.9771120642775137
630885,0.8393221920834223
630886,0.008969020666011823
630887,0.04551918064889965
630888,0.9260967436053951
630889,0.4267578309968621
630890,0.4901675138834588
630891,0.9302987044320938
630892,0.41284822983144276
630893,0.2173008431561274
630894,0.9765908679873012
630895,0.008670203511124047
630896,0.9528821026484983
630897,0.8340437948219861
630898,0.16594346338576796
630899,0.19497797066266676
630900,0.9325164006471749
630901,0.05181039603155438
630902,0.9721280637893688
630903,0.9235077635544466
630904,0.41754042565152155
630905,0.9514967209588803
630906,0.42816637482106307
630907,0.7703820315866668
630908,0.010041485152801372
630909,0.0684314759894196
630910,0.9627541465293344
630911,0.8071653222060233
630912,0.9942182200260165
630913,0.0059292170651007725
630914,0.9704767203049675
630915,0.9931998611286335
630916,0.08987525881091046
630917,0.006759309118096274
630918,0.10667338396335244
630919,0.9157598517277457
630920,0.06676652496811977
630921,0.03616497457703949
630922,0.03519407008864742
630923,0.1766486070002581
630924,0.677637906949488
630925,0.3324875497807297
630926,0.06099394692894261
630927,0.988022320356232
630928,0.5597049523584763
630929,0.4746431280194314
630930,0.013431220672609073
630931,0.1681906853171855
630932,0.9979840866235641
630933,0.05162265454196166
630934,0.04018908698847215
630935,0.2278613442793679
630936,0.9690455671312262
630937,0.9976793184276693
630938,0.006998813252428598
630939,0.06627529315772906
630940,0.4841057736616618
630941,0.3321875291589327
630942,0.009015855173913234
630943,0.8081596797287369
630944,0.05424440590609253
630945,0.9995807022685115
630946,0.90576179573043
630947,0.1566875106212134
630948,0.9256210538735766
630949,0.9631171213521471
630950,0.06447034117377692
630951,0.9979455556522979
630952,0.061567985257071606
630953,0.6744122580407024
630954,0.9732581473466094
630955,0.03832305737881403
630956,0.01692499926061236
630957,0.2291954530352674
630958,0.11282065533769683
630959,0.08679441675379948
630960,0.7531070630928184
630961,0.013345815742903472
630962,0.026459901835306276
630963,0.07920189604174607
630964,0.9979094921422031
630965,0.031570846959898674
630966,0.059994263291966166
630967,0.9958951766466506
630968,0.981585870146334
630969,0.982368631265383
630970,0.33646878079570275
630971,0.9972650621342491
630972,0.9262363697863455
630973,0.06616560230125842
630974,0.7372113933638834
630975,0.007237587696660774
630976,0.9110529208067701
630977,0.039074562557999515
630978,0.007036030213548122
630979,0.8509779492693228
630980,0.9854237886202684
630981,0.12784974712777653
630982,0.006335834984469296
630983,0.9906754024471152
630984,0.04688447858909514
630985,0.4073528235248797
630986,0.27787019965453263
630987,0.1861120572316023
630988,0.4099831355318217
630989,0.9976274195611889
630990,0.2217677529653529
630991,0.7803721442307032
630992,0.9843563482512122
630993,0.9879089807700951
630994,0.9849335243177253
630995,0.9305842714284912
630996,0.4092859439983747
630997,0.04617392935629436
630998,0.1258046887458704
630999,0.00267754333396078
631000,0.005726745022262197
631001,0.0171458607502058
631002,0.9780130988169906
631003,0.037704554704971804
631004,0.8954706270102386
631005,0.78800382014914
631006,0.8525992398821369
631007,0.9495869096148486
631008,0.01701891687985796
631009,0.8800227037704109
631010,0.7993526083108926
631011,0.5492242554132617
631012,0.9583528392285616
631013,0.12784140023533272
631014,0.793067651207725
631015,0.9863763796051136
631016,0.4987309467123613
631017,0.9856060781565241
631018,0.24961378826907527
631019,0.8964034164854047
631020,0.9681243405830287
631021,0.08156881151284548
631022,0.81026003332497
631023,0.9895940753625865
631024,0.9563144614590012
631025,0.9146312050290257
631026,0.27958750868190446
631027,0.9538820901593861
631028,0.01764530337242437
631029,0.04939613304948698
631030,0.11799076348788018
631031,0.8559297975059635
631032,0.9980737770895997
631033,0.013186193630226328
631034,0.04461505774135277
631035,0.003495674698674983
631036,0.9931899973133694
631037,0.41831650028160394
631038,0.023814148760738257
631039,0.9600254819017588
631040,0.055457998308491796
631041,0.07036101590323149
631042,0.23685541544939476
631043,0.037507764921168335
631044,0.7861379384270254
631045,0.18247309563297484
631046,0.9481168060783448
631047,0.18458762456354932
631048,0.4583644204989312
631049,0.018244373376124556
631050,0.0073593562027071124
631051,0.9390679827661457
631052,0.14412630141025048
631053,0.7352228118950196
631054,0.03615245536730624
631055,0.01510066282526315
631056,0.0028044111105121616
631057,0.6558943459388633
631058,0.9269066410850396
631059,0.9941075560056062
631060,0.021955274512833134
631061,0.40087179189136213
631062,0.3943782876550588
631063,0.386379063746406
631064,0.7244645535888234
631065,0.962536692175685
631066,0.9728410177196307
631067,0.025794505604762236
631068,0.0974244736216763
631069,0.883137878350463
631070,0.026473471795498887
631071,0.36294146367950947
631072,0.01040980470747982
631073,0.8326123936556813
631074,0.09877229564866474
631075,0.2514412641019298
631076,0.02130056870179975
631077,0.11269495452044612
631078,0.021096605499647897
631079,0.6725182040560094
631080,0.9973681869372342
631081,0.9377640968335826
631082,0.5892779595943011
631083,0.10643157313043383
631084,0.7712038365835971
631085,0.5782756936288248
631086,0.9429786984134974
631087,0.8508783959656536
631088,0.3659639202024211
631089,0.01726324641309107
631090,0.05406746253377606
631091,0.01576248689267179
631092,0.8663506198680264
631093,0.0027660934823799666
631094,0.5040323369683999
631095,0.0028003767747863118
631096,0.057396542627636465
631097,0.10126432350467848
631098,0.9868736397947612
631099,0.03455881271776737
631100,0.4045229138195314
631101,0.6599271568714524
631102,0.588966912533399
631103,0.08413538674986026
631104,0.9624307442175195
631105,0.01093971718002787
631106,0.7205775964295484
631107,0.05040928376537013
631108,0.9722819818170213
631109,0.14734321019464885
631110,0.9448771794187114
631111,0.9916242461799664
631112,0.005005538356056466
631113,0.29540684532408357
631114,0.9230195231528164
631115,0.9783503481658758
631116,0.7688907103730469
631117,0.041418356876466
631118,0.013076766348279062
631119,0.061242414905801845
631120,0.0750034636676043
631121,0.9898072385645141
631122,0.5558405784663445
631123,0.08093185762068866
631124,0.08708779444270004
631125,0.0589913372329848
631126,0.9909404971529673
631127,0.24623272255751802
631128,0.03119986905336214
631129,0.23436599997663107
631130,0.02674227330523557
631131,0.0061052734421165045
631132,0.001346027397950672
631133,0.007409188239499126
631134,0.6770913889274277
631135,0.0070135126370769185
631136,0.04581634086648062
631137,0.17305059325619537
631138,0.034056642405242116
631139,0.017444624707559864
631140,0.06864515332779392
631141,0.8387746922886071
631142,0.08606945148465298
631143,0.021337063616701957
631144,0.02599503651438806
631145,0.014995690857913996
631146,0.059779956013422175
631147,0.9930260301753068
631148,0.19690365706127594
631149,0.9833428936168079
631150,0.04203338543076579
631151,0.030453920667975032
631152,0.014914726259764838
631153,0.5890181702899395
631154,0.9248319291649558
631155,0.05723620465673926
631156,0.3947507495007968
631157,0.5595183247660223
631158,0.11541783614516654
631159,0.815786999407045
631160,0.9702292941673263
631161,0.10555331819067554
631162,0.9968691750041069
631163,0.1668750585363187
631164,0.034068623475653065
631165,0.9444354643065763
631166,0.0038740789250467367
