datetime,count
2011-02-20 23:00:00,32.71
2011-02-21 00:00:00,19.99
2011-02-21 01:00:00,19.11
2011-02-21 02:00:00,8.88
2011-02-21 03:00:00,4.14
2011-02-21 04:00:00,3.7
2011-02-21 05:00:00,9.18
2011-02-21 06:00:00,37.53
2011-02-21 07:00:00,61.49
2011-02-21 08:00:00,83.78
2011-02-21 09:00:00,82.1
2011-02-21 10:00:00,89.6
2011-02-21 11:00:00,94.5
2011-02-21 12:00:00,98.3
2011-02-21 13:00:00,88.38
2011-02-21 14:00:00,97.79
2011-02-21 15:00:00,94.42
2011-02-21 16:00:00,89.59
2011-02-21 17:00:00,114.94
2011-02-21 18:00:00,98.75
2011-02-21 19:00:00,81.1
2011-02-21 20:00:00,52.25
2011-02-21 21:00:00,38.97
2011-02-21 22:00:00,30.99
2011-02-21 23:00:00,19.86
2011-02-22 06:00:00,33.57
2011-02-22 07:00:00,86.14
2011-02-22 08:00:00,185.4
2011-02-22 09:00:00,126.16
2011-02-22 10:00:00,47.86
2011-02-22 11:00:00,49.78
2011-02-22 12:00:00,62.56
2011-02-22 13:00:00,66.25
2011-02-22 14:00:00,65.0
2011-02-22 15:00:00,70.7
2011-02-22 16:00:00,72.94
2011-02-22 17:00:00,166.83
2011-02-22 18:00:00,162.71
2011-02-22 19:00:00,100.98
2011-02-22 20:00:00,75.85
2011-02-22 21:00:00,56.5
2011-02-22 22:00:00,32.07
2011-02-22 23:00:00,20.16
2011-02-23 00:00:00,11.75
2011-02-23 01:00:00,4.76
2011-02-23 02:00:00,2.08
2011-02-23 03:00:00,1.69
2011-02-23 05:00:00,6.56
2011-02-23 06:00:00,32.03
2011-02-23 07:00:00,88.17
2011-02-23 08:00:00,205.06
2011-02-23 09:00:00,127.77
2011-02-23 10:00:00,58.98
2011-02-23 11:00:00,66.35
2011-02-23 12:00:00,73.32
2011-02-23 13:00:00,78.22
2011-02-23 14:00:00,78.98
2011-02-23 15:00:00,74.51
2011-02-23 16:00:00,101.96
2011-02-23 17:00:00,209.89
2011-02-23 18:00:00,191.48
2011-02-23 19:00:00,137.71
2011-02-23 20:00:00,77.56
2011-02-23 21:00:00,67.09
2011-02-23 22:00:00,46.13
2011-02-23 23:00:00,27.26
2011-02-24 00:00:00,10.93
2011-02-24 01:00:00,5.27
2011-02-24 02:00:00,2.29
2011-02-24 03:00:00,1.71
2011-02-24 05:00:00,5.8
2011-02-24 06:00:00,33.95
2011-02-24 07:00:00,98.48
2011-02-24 08:00:00,231.72
2011-02-24 09:00:00,125.9
2011-02-24 10:00:00,65.39
2011-02-24 11:00:00,78.23
2011-02-24 12:00:00,90.08
2011-02-24 13:00:00,86.77
2011-02-24 14:00:00,86.45
2011-02-24 15:00:00,49.89
2011-02-24 16:00:00,69.93
2011-02-24 17:00:00,177.08
2011-02-24 18:00:00,165.65
2011-02-24 19:00:00,106.21
2011-02-24 20:00:00,93.98
2011-02-24 21:00:00,67.17
2011-02-24 22:00:00,33.6
2011-02-24 23:00:00,31.53
2011-02-25 00:00:00,11.97
2011-02-25 01:00:00,11.19
2011-02-25 02:00:00,8.16
2011-02-25 03:00:00,3.72
2011-02-25 05:00:00,8.92
2011-02-25 06:00:00,43.6
2011-02-25 07:00:00,63.98
2011-02-25 08:00:00,127.68
2011-02-25 09:00:00,91.36
2011-02-25 10:00:00,44.4
2011-02-25 11:00:00,135.29
2011-02-25 12:00:00,167.5
2011-02-25 13:00:00,167.0
2011-02-25 14:00:00,171.63
2011-02-25 15:00:00,176.09
2011-02-25 16:00:00,103.53
2011-02-25 17:00:00,186.56
2011-02-25 18:00:00,168.93
2011-02-25 19:00:00,104.67
2011-02-25 20:00:00,72.96
2011-02-25 21:00:00,54.74
2011-02-25 22:00:00,42.28
2011-02-25 23:00:00,30.17
2011-02-26 00:00:00,32.69
2011-02-26 01:00:00,21.26
2011-02-26 02:00:00,18.9
2011-02-26 03:00:00,12.43
2011-02-26 04:00:00,3.54
2011-02-26 05:00:00,3.95
2011-02-26 06:00:00,6.04
2011-02-26 07:00:00,18.44
2011-02-26 08:00:00,39.6
2011-02-26 09:00:00,55.18
2011-02-26 10:00:00,111.44
2011-02-26 11:00:00,130.35
2011-02-26 12:00:00,132.71
2011-02-26 13:00:00,149.63
2011-02-26 14:00:00,149.93
2011-02-26 15:00:00,150.27
2011-02-26 16:00:00,139.59
2011-02-26 17:00:00,125.62
2011-02-26 18:00:00,102.57
2011-02-26 19:00:00,72.0
2011-02-26 20:00:00,52.06
2011-02-26 21:00:00,42.7
2011-02-26 22:00:00,42.55
2011-02-26 23:00:00,37.38
2011-02-27 00:00:00,38.24
2011-02-27 01:00:00,31.45
2011-02-27 02:00:00,25.3
2011-02-27 03:00:00,13.29
2011-02-27 04:00:00,5.43
2011-02-27 06:00:00,5.17
2011-02-27 07:00:00,13.35
2011-02-27 08:00:00,33.19
2011-02-27 09:00:00,52.37
2011-02-27 10:00:00,88.25
2011-02-27 11:00:00,120.09
2011-02-27 12:00:00,156.51
2011-02-27 13:00:00,173.51
2011-02-27 14:00:00,178.18
2011-02-27 15:00:00,239.57
2011-02-27 16:00:00,252.66
2011-02-27 17:00:00,127.1
2011-02-27 18:00:00,105.81
2011-02-27 19:00:00,79.05
2011-02-27 20:00:00,62.11
2011-02-27 21:00:00,63.15
2011-02-27 22:00:00,46.11
2011-02-27 23:00:00,37.38
2011-02-28 00:00:00,15.64
2011-02-28 01:00:00,5.67
2011-02-28 03:00:00,2.14
2011-02-28 05:00:00,9.56
2011-02-28 06:00:00,48.41
2011-02-28 07:00:00,105.27
2011-02-28 08:00:00,196.3
2011-02-28 09:00:00,133.29
2011-02-28 10:00:00,95.17
2011-02-28 11:00:00,110.78
2011-02-28 12:00:00,122.29
2011-02-28 13:00:00,109.36
2011-02-28 14:00:00,58.94
2011-02-28 15:00:00,58.31
2011-02-28 16:00:00,74.23
2011-02-28 17:00:00,166.85
2011-02-28 18:00:00,194.33
2011-02-28 19:00:00,116.67
2011-02-28 20:00:00,97.62
2011-02-28 21:00:00,79.15
2011-02-28 22:00:00,35.46
2011-02-28 23:00:00,23.22
2011-03-20 00:00:00,41.35
2011-03-20 01:00:00,34.75
2011-03-20 02:00:00,25.01
2011-03-20 03:00:00,14.57
2011-03-20 04:00:00,2.7
2011-03-20 05:00:00,2.76
2011-03-20 06:00:00,4.76
2011-03-20 07:00:00,18.39
2011-03-20 08:00:00,43.92
2011-03-20 09:00:00,71.75
2011-03-20 10:00:00,122.62
2011-03-20 11:00:00,144.51
2011-03-20 12:00:00,163.07
2011-03-20 13:00:00,174.89
2011-03-20 14:00:00,172.46
2011-03-20 15:00:00,174.45
2011-03-20 16:00:00,174.91
2011-03-20 17:00:00,181.26
2011-03-20 18:00:00,155.95
2011-03-20 19:00:00,95.14
2011-03-20 20:00:00,82.46
2011-03-20 21:00:00,57.32
2011-03-20 22:00:00,46.5
2011-03-20 23:00:00,32.65
2011-03-21 00:00:00,15.08
2011-03-21 01:00:00,7.75
2011-03-21 02:00:00,3.63
2011-03-21 03:00:00,2.33
2011-03-21 05:00:00,5.25
2011-03-21 06:00:00,49.32
2011-03-21 07:00:00,97.85
2011-03-21 08:00:00,199.43
2011-03-21 09:00:00,137.1
2011-03-21 10:00:00,86.08
2011-03-21 11:00:00,88.97
2011-03-21 12:00:00,109.32
2011-03-21 13:00:00,123.81
2011-03-21 14:00:00,127.06
2011-03-21 15:00:00,141.65
2011-03-21 16:00:00,204.54
2011-03-21 17:00:00,327.85
2011-03-21 18:00:00,332.19
2011-03-21 19:00:00,266.05
2011-03-21 20:00:00,176.06
2011-03-21 21:00:00,113.51
2011-03-21 22:00:00,90.84
2011-03-21 23:00:00,59.89
2011-03-22 00:00:00,24.55
2011-03-22 01:00:00,7.11
2011-03-22 02:00:00,7.14
2011-03-22 03:00:00,3.62
2011-03-22 04:00:00,2.7
2011-03-22 05:00:00,11.27
2011-03-22 06:00:00,51.09
2011-03-22 07:00:00,131.26
2011-03-22 08:00:00,218.35
2011-03-22 09:00:00,130.22
2011-03-22 10:00:00,105.34
2011-03-22 11:00:00,104.61
2011-03-22 12:00:00,150.06
2011-03-22 13:00:00,121.08
2011-03-22 14:00:00,123.02
2011-03-22 15:00:00,125.77
2011-03-22 16:00:00,200.36
2011-03-22 17:00:00,334.03
2011-03-22 18:00:00,306.77
2011-03-22 19:00:00,169.19
2011-03-22 20:00:00,120.38
2011-03-22 21:00:00,85.36
2011-03-22 22:00:00,60.39
2011-03-22 23:00:00,42.3
2011-03-23 00:00:00,16.93
2011-03-23 01:00:00,7.43
2011-03-23 02:00:00,3.34
2011-03-23 03:00:00,2.47
2011-03-23 05:00:00,6.83
2011-03-23 06:00:00,49.34
2011-03-23 07:00:00,107.0
2011-03-23 08:00:00,207.83
2011-03-23 09:00:00,141.99
2011-03-23 10:00:00,73.97
2011-03-23 11:00:00,73.41
2011-03-23 12:00:00,78.6
2011-03-23 13:00:00,63.44
2011-03-23 14:00:00,84.61
2011-03-23 15:00:00,94.12
2011-03-23 16:00:00,137.41
2011-03-23 17:00:00,237.53
2011-03-23 18:00:00,188.9
2011-03-23 19:00:00,128.32
2011-03-23 20:00:00,92.0
2011-03-23 21:00:00,50.54
2011-03-23 22:00:00,41.06
2011-03-23 23:00:00,28.42
2011-03-24 00:00:00,11.4
2011-03-24 01:00:00,5.8
2011-03-24 02:00:00,3.43
2011-03-24 03:00:00,2.71
2011-03-24 04:00:00,2.41
2011-03-24 05:00:00,5.79
2011-03-24 06:00:00,36.33
2011-03-24 07:00:00,72.54
2011-03-24 08:00:00,95.8
2011-03-24 09:00:00,119.0
2011-03-24 10:00:00,67.48
2011-03-24 11:00:00,87.28
2011-03-24 12:00:00,100.92
2011-03-24 13:00:00,98.43
2011-03-24 14:00:00,89.83
2011-03-24 15:00:00,96.99
2011-03-24 16:00:00,119.38
2011-03-24 17:00:00,198.89
2011-03-24 18:00:00,187.26
2011-03-24 19:00:00,123.73
2011-03-24 20:00:00,88.57
2011-03-24 21:00:00,65.87
2011-03-24 22:00:00,48.53
2011-03-24 23:00:00,32.92
2011-03-25 00:00:00,16.34
2011-03-25 01:00:00,13.13
2011-03-25 02:00:00,3.58
2011-03-25 03:00:00,1.92
2011-03-25 04:00:00,1.65
2011-03-25 05:00:00,6.58
2011-03-25 06:00:00,36.49
2011-03-25 07:00:00,111.38
2011-03-25 08:00:00,213.35
2011-03-25 09:00:00,146.18
2011-03-25 10:00:00,87.86
2011-03-25 11:00:00,97.15
2011-03-25 12:00:00,110.56
2011-03-25 13:00:00,112.76
2011-03-25 14:00:00,127.44
2011-03-25 15:00:00,118.96
2011-03-25 16:00:00,156.74
2011-03-25 17:00:00,215.22
2011-03-25 18:00:00,205.73
2011-03-25 19:00:00,143.22
2011-03-25 20:00:00,89.87
2011-03-25 21:00:00,66.17
2011-03-25 22:00:00,46.24
2011-03-25 23:00:00,33.13
2011-03-26 00:00:00,34.58
2011-03-26 01:00:00,27.66
2011-03-26 02:00:00,18.41
2011-03-26 03:00:00,12.19
2011-03-26 04:00:00,4.17
2011-03-26 05:00:00,3.47
2011-03-26 06:00:00,9.22
2011-03-26 07:00:00,35.48
2011-03-26 08:00:00,60.45
2011-03-26 09:00:00,89.61
2011-03-26 10:00:00,119.88
2011-03-26 11:00:00,129.89
2011-03-26 12:00:00,151.93
2011-03-26 13:00:00,167.44
2011-03-26 14:00:00,176.58
2011-03-26 15:00:00,177.17
2011-03-26 16:00:00,170.86
2011-03-26 17:00:00,186.37
2011-03-26 18:00:00,170.46
2011-03-26 19:00:00,95.66
2011-03-26 20:00:00,74.6
2011-03-26 21:00:00,49.9
2011-03-26 22:00:00,46.25
2011-03-26 23:00:00,33.73
2011-03-27 00:00:00,37.11
2011-03-27 01:00:00,26.66
2011-03-27 02:00:00,19.83
2011-03-27 03:00:00,13.22
2011-03-27 04:00:00,4.83
2011-03-27 06:00:00,8.68
2011-03-27 07:00:00,48.39
2011-03-27 08:00:00,62.34
2011-03-27 09:00:00,84.58
2011-03-27 10:00:00,100.61
2011-03-27 11:00:00,116.09
2011-03-27 12:00:00,128.78
2011-03-27 13:00:00,151.99
2011-03-27 14:00:00,164.66
2011-03-27 15:00:00,170.97
2011-03-27 16:00:00,182.75
2011-03-27 17:00:00,177.03
2011-03-27 18:00:00,153.96
2011-03-27 19:00:00,109.21
2011-03-27 20:00:00,75.91
2011-03-27 21:00:00,44.58
2011-03-27 22:00:00,36.77
2011-03-27 23:00:00,33.53
2011-03-28 00:00:00,13.04
2011-03-28 01:00:00,5.36
2011-03-28 02:00:00,3.06
2011-03-28 03:00:00,2.12
2011-03-28 05:00:00,5.72
2011-03-28 06:00:00,39.03
2011-03-28 07:00:00,127.45
2011-03-28 08:00:00,218.78
2011-03-28 09:00:00,150.77
2011-03-28 10:00:00,100.45
2011-03-28 11:00:00,101.18
2011-03-28 12:00:00,109.85
2011-03-28 13:00:00,115.08
2011-03-28 14:00:00,117.48
2011-03-28 15:00:00,115.81
2011-03-28 16:00:00,149.76
2011-03-28 17:00:00,243.27
2011-03-28 18:00:00,236.09
2011-03-28 19:00:00,159.16
2011-03-28 20:00:00,108.29
2011-03-28 21:00:00,72.75
2011-03-28 22:00:00,45.3
2011-03-28 23:00:00,29.36
2011-03-29 00:00:00,15.49
2011-03-29 01:00:00,3.99
2011-03-29 02:00:00,5.18
2011-03-29 03:00:00,3.13
2011-03-29 04:00:00,1.69
2011-03-29 05:00:00,5.35
2011-03-29 06:00:00,40.49
2011-03-29 07:00:00,118.66
2011-03-29 08:00:00,226.8
2011-03-29 09:00:00,153.86
2011-03-29 10:00:00,105.5
2011-03-29 11:00:00,105.86
2011-03-29 12:00:00,115.49
2011-03-29 13:00:00,115.15
2011-03-29 14:00:00,115.81
2011-03-29 15:00:00,119.54
2011-03-29 16:00:00,151.81
2011-03-29 17:00:00,270.44
2011-03-29 18:00:00,250.18
2011-03-29 19:00:00,163.92
2011-03-29 20:00:00,120.04
2011-03-29 21:00:00,72.14
2011-03-29 22:00:00,49.08
2011-03-29 23:00:00,30.09
2011-03-30 00:00:00,18.14
2011-03-30 01:00:00,10.0
2011-03-30 02:00:00,4.86
2011-03-30 03:00:00,3.54
2011-03-30 04:00:00,3.6
2011-03-30 05:00:00,7.09
2011-03-30 06:00:00,48.64
2011-03-30 07:00:00,126.2
2011-03-30 08:00:00,215.57
2011-03-30 09:00:00,145.78
2011-03-30 10:00:00,87.88
2011-03-30 11:00:00,87.5
2011-03-30 12:00:00,102.22
2011-03-30 13:00:00,105.02
2011-03-30 14:00:00,95.51
2011-03-30 15:00:00,80.74
2011-03-30 16:00:00,80.92
2011-03-30 17:00:00,155.81
2011-03-30 18:00:00,155.36
2011-03-30 19:00:00,98.41
2011-03-30 20:00:00,74.79
2011-03-30 21:00:00,60.83
2011-03-30 22:00:00,34.98
2011-03-30 23:00:00,27.63
2011-03-31 00:00:00,6.5
2011-03-31 01:00:00,5.72
2011-03-31 02:00:00,3.33
2011-03-31 03:00:00,2.53
2011-03-31 04:00:00,2.21
2011-03-31 05:00:00,5.7
2011-03-31 06:00:00,29.36
2011-03-31 07:00:00,95.22
2011-03-31 08:00:00,134.37
2011-03-31 09:00:00,92.75
2011-03-31 10:00:00,64.63
2011-03-31 11:00:00,58.47
2011-03-31 12:00:00,59.01
2011-03-31 13:00:00,53.83
2011-03-31 14:00:00,52.03
2011-03-31 15:00:00,56.1
2011-03-31 16:00:00,115.99
2011-03-31 17:00:00,188.25
2011-03-31 18:00:00,180.54
2011-03-31 19:00:00,117.32
2011-03-31 20:00:00,75.5
2011-03-31 21:00:00,66.74
2011-03-31 22:00:00,36.07
2011-03-31 23:00:00,33.11
2011-04-20 00:00:00,26.84
2011-04-20 01:00:00,6.5
2011-04-20 02:00:00,7.06
2011-04-20 03:00:00,5.0
2011-04-20 04:00:00,3.7
2011-04-20 05:00:00,10.81
2011-04-20 06:00:00,55.04
2011-04-20 07:00:00,152.19
2011-04-20 08:00:00,372.59
2011-04-20 09:00:00,156.86
2011-04-20 10:00:00,112.31
2011-04-20 11:00:00,119.5
2011-04-20 12:00:00,141.93
2011-04-20 13:00:00,143.23
2011-04-20 14:00:00,139.35
2011-04-20 15:00:00,142.56
2011-04-20 16:00:00,231.58
2011-04-20 17:00:00,358.05
2011-04-20 18:00:00,361.75
2011-04-20 19:00:00,304.81
2011-04-20 20:00:00,220.25
2011-04-20 21:00:00,167.21
2011-04-20 22:00:00,122.59
2011-04-20 23:00:00,75.86
2011-04-21 00:00:00,32.49
2011-04-21 01:00:00,16.89
2011-04-21 02:00:00,12.27
2011-04-21 03:00:00,5.29
2011-04-21 04:00:00,4.14
2011-04-21 05:00:00,7.43
2011-04-21 06:00:00,53.82
2011-04-21 07:00:00,167.7
2011-04-21 08:00:00,211.28
2011-04-21 09:00:00,163.61
2011-04-21 10:00:00,124.14
2011-04-21 11:00:00,147.12
2011-04-21 12:00:00,166.46
2011-04-21 13:00:00,146.95
2011-04-21 14:00:00,122.73
2011-04-21 15:00:00,124.12
2011-04-21 16:00:00,213.68
2011-04-21 17:00:00,328.85
2011-04-21 18:00:00,311.14
2011-04-21 19:00:00,223.55
2011-04-21 20:00:00,144.59
2011-04-21 21:00:00,102.22
2011-04-21 22:00:00,75.16
2011-04-21 23:00:00,50.5
2011-04-22 00:00:00,26.93
2011-04-22 01:00:00,21.32
2011-04-22 02:00:00,8.35
2011-04-22 03:00:00,5.51
2011-04-22 04:00:00,4.16
2011-04-22 05:00:00,7.53
2011-04-22 06:00:00,58.82
2011-04-22 07:00:00,121.19
2011-04-22 08:00:00,190.72
2011-04-22 09:00:00,111.41
2011-04-22 10:00:00,122.1
2011-04-22 11:00:00,71.13
2011-04-22 12:00:00,74.16
2011-04-22 13:00:00,44.96
2011-04-22 14:00:00,32.88
2011-04-22 15:00:00,43.46
2011-04-22 16:00:00,85.68
2011-04-22 17:00:00,163.26
2011-04-22 18:00:00,153.15
2011-04-22 19:00:00,109.34
2011-04-22 20:00:00,84.17
2011-04-22 21:00:00,56.07
2011-04-22 22:00:00,45.76
2011-04-22 23:00:00,47.32
2011-04-23 00:00:00,35.46
2011-04-23 01:00:00,29.32
2011-04-23 02:00:00,26.26
2011-04-23 03:00:00,17.11
2011-04-23 04:00:00,7.09
2011-04-23 05:00:00,7.34
